性能测试,测试,5-8K,神州数码,上海 徐汇区 漕河泾,经验不限,大专,有开发经验或性能测试经验能承受高强度压力沟通能力强，学习能力强
自动化测试,测试,18-30K·16薪,趣头条,上海 浦东新区 张江,经验不限,本科,绩效奖0-2个月浮动
功能测试,测试,11-18K·13薪,大连斯锐信息技术公司,上海 长宁区 新华路,3-5年,本科,3年以上软件测试经验，有互联网相关产品测试经验优先熟悉软件测试流程、用例设计方法熟悉常用前端测试方法，如抓报文、分析请求、分析SQL（索引、冗余等）等熟悉SQL语言，了解前端技术如css、h5等了解前端一般安全、性能测试方法，如暴力破解、恶意攻击、响应时间等加分项：有接口测试经验优先熟悉常用脚本语言，如python、shell、ruby等优先
测试主管,测试,15-25K,康旗股份,上海 浦东新区 张江,5-10年,本科,工作内容：1. 负责公司产品/项目功能测试工作及项目的管理；2. 负责需求分析、测试计划制定、测试用例设计、测试执行，保证项目质量与进度；3. 组织产品/项目的测试实施工作，监督测试的进展和完成情况，及时沟通解决重大测试问题，确保测试目标的达成；4. 对测试工作进行总结，结合测试流程提出调整建议，改进测试流程，提供测试效率，并负责测试相关的培训工作；5. 其他工作；职位要求：1、计算机及相关专业本科及以上学历，具有4年以上测试经验；2、熟悉测试理论、流程与方法，具备自动化软件测试和性能测试经验者优先考虑；3、良好的沟通能力和团队协作能力，工作认真负责，善于沟通，善于推动任务并解决问题；执行力强；具有较强的抗压能力，工作充满激情。具备高度责任感；4、熟悉Oracle、SqlServer、Mysql其中至少一种数据库，能够熟练编写SQL语句；5、了解开发语言，java/python等优先考虑；6、有金融项目经验者优先。
测试工程师,测试,10-15K,软通动力,上海 浦东新区 花木,1-3年,大专,"1.热爱测试工作,对缺陷敏感，有良好的质量意识，责任心强，能接受一定程度加班；2.有2年左右产品或业务测试经验，掌握基础的测试用例设计方法；web端和移动端h5相关测试经验经验丰富。3.学习能力强，学习意愿强烈，对技术有热情，有潜力。4.掌握自动化技能优先。蚂蚁口碑项目，要求必须有java代码基础！"
测试工程师,测试,17-34K,今日头条,上海 徐汇区 漕河泾,3-5年,本科,"测试工程师 上海 / 社招 / 经验3-5年 / 学历本科及以上职位描述：1、深度参与产品研发项目， 协同产品经理、业务研发、用户反馈团队优质交付产品2、参与质量体系规划、建设3、线上线下故障追踪及分析4、完善研发过程中质量和效率问题的发现机制, 并提出明确改进意见""职位要求：1、计算机相关专业，本科及以上学历2、认可快速发展阶段的移动互联网公司及文化3、优秀的产品意识， 对市场上典型App有自己的想法和改进方案4、快速适应和学习能力、热爱质量效率工作5、熟练使用常用客户端、服务端开发/测试工具6、能够独立把握一个端(安卓/iOS)的产品迭代工作7、有以下经验者优先: 大型移动互联网公司工作经验，了解Android/iOS系统特性及语言特性，了解常用移动客户端新技术可通过http://taou.cn/HnL3k投递职位（相当于内推），置顶职位中没找到可在下面【更多职位】的分类里里搜一下"
自动化测试,测试,10-15K,宽文是风,上海 嘉定区 安亭,5-10年,学历不限,优先LoadRunner、Selenium，熟悉自动化测试脚本的编写；n熟悉Java及Python开发语言；n  熟悉Unix/Linux和Windows平台；n  熟悉比较常用的硬件设备  熟悉自动化测试脚本的编写；
测试工程师,测试,9-13K,拓保软件,上海 浦东新区 张江,3-5年,大专,"1、具有项目测试经验、测试案例设计能力；2、熟悉数据库SQL、Server,MySql,Oracle等，能够编写数据脚本；3、熟悉白盒测试，有良好的代码阅读理解能力。4、熟悉自动化测试，掌握任何一种脚本语言的编写和调试能力。5、热爱软件测试，热爱coding，技术栈要求：SQL，LINUX，JAVA，PYTHON。6.熟悉Linux7.懂java代码优先"
测试,测试,10-13K,雁联技术,上海 浦东新区 陆家嘴,3-5年,本科,1、大学本科及以上学历，计算机软件及相关专业，3年以上工作经验，且必须具备2年或以上开发测试相关工作经验； 2、熟练掌握web测试方法、应用功能通用测试方法，能够独立进行测试分析； 3、有应用系统开发/测试经验；4、熟练掌握sql编写；5、掌握一种以上开发语言（如java，python等）并有工具开发（如测试工具）经验者优先；6、熟悉自动化测试框架和自动化测试方法；7、有自动化测试框架搭建经验者优先；8、具备沟通协调能力、团队协作能力，创造力、逻辑思维能力良好。
测试工程师,测试,9-10K,艾融软件,上海 浦东新区 金桥,5-10年,本科,测试工程:3名，学历要求二本，2017年或之前毕业的计算机相关专业，移动端测试经验，银行测试经验优先熟练掌握SQL或者SHELL，熟练掌握MySQL测试造数方法。擅长沟通，认真开朗，态度认真、有责任心。
测试工程师,测试,14-18K,喜马拉雅,上海 浦东新区 张江,1-3年,本科,"【岗位职责】1.负责移动平台android端产品功能和接口测试,参与公司iOS平台客户端的开发，与开发团队和产品团队进行合作，根据需求完成项目模块设计和编码工作。2.编写测试计划、测试用例，执行测试，给出并分析测试报告；3.负责移动产品的自动化测试框架搭建与执行；4.推动并监控测试流程的实施，协助软件开发人员进行软件测试定位问题。【任职要求】1.本科及以上学历，具有一定的手机端应用测试或软件测试经验，具备良好的软件测试文档编写能力；2.计算机相关专业毕业，有编程思想，对一些bug可以深层挖掘原因；3.熟悉自动化测试工具，熟悉软件测试理论知识，熟悉手机app测试方法、流程，自动化测试工具的开发、熟悉白盒测试、代码测试优先考虑；4.热爱软件测试行业，对于手机app测试有比较大的兴趣;5.有责任心，做事细心、有耐心，性格温和，有较强的项目需求理解能力；6.具备良好的自学能力和沟通协调能力，具有一年以上手机移动端应用测试经验者优先。<加分项> 自动化测试工具的开发、熟悉白盒测试、代码测试优先。"
